#MACHO_ID class amplitude hl_amp_ratio kurtosis n_points period period_SNR period_log10FAP period_uncertainty phase_cusum phase_eta phi21 phi31 quartile31 r21 r31 shapiro_w skewness slope_per10 slope_per90 stetson_k weighted_mean weighted_std
         1.4168.1600              RR   0.3417   0.4568   0.0243  1204    0.5113969 195.7270 -122.4537    0.0001601   0.4089   0.9305   0.6589   1.5052   0.4925   0.3591   0.1556   0.9791  -0.2043  -0.0139   0.0133   0.5939  -4.7569   0.3368
         1.4168.1709              RR   0.1787   0.5520   0.6065  1208    0.4201695 143.9665 -72.6809    0.0000973   0.2282   1.5889   0.5691  -1.6830   0.2902   0.4551   0.2673   0.9819  -0.1833  -0.0134   0.0123   0.6634  -4.8523   0.2108
         1.4169.1295              RR   0.2569   1.0432  -0.4852  1161    0.3483982 203.5920 -145.1607    0.0000520   0.3646   0.9920  -1.1816  -2.8051   0.4030   0.0927   0.0395   0.9667   0.3050  -0.0150   0.0144   0.7876  -4.9803   0.2098
         1.4169.1464              RR   0.2143   0.4535  -0.1075  1187    0.5584545 183.4270 -112.3711    0.0001718   0.3216   0.8766  -2.4177  -1.4876   0.3020   0.4105   0.2670   0.9652  -0.4576  -0.0210   0.0269   0.6202  -5.1017   0.2204
         1.4171.1633              RR   0.2407   0.6845   0.5911  1135    0.5966339 149.6077 -74.5591    0.0001307   0.2334   1.6083   4.0207   5.1583   0.4050   0.3799   0.1832   0.9893  -0.1756  -0.0134   0.0180   0.6805  -4.4562   0.2545
         1.4172.1017              RR   0.1188   1.1494   2.2696  1187    0.3666628 129.6496 -60.8548    0.0000658   0.1740   2.1046   1.3597   4.4743   0.2100   0.0560   0.0532   0.9759   0.1194  -0.0153   0.0163   0.6718  -5.4923   0.1432
         1.4173.1708              RR   0.1530   1.1068   1.8578  1144    0.3128500 119.9351 -56.0566    0.0000479   0.2009   2.2988  -0.7424  -3.4975   0.2820   0.0537   0.0102   0.9789   0.1842  -0.0100   0.0089   0.7876  -4.6397   0.1746
         1.4175.1070              RR   0.2578   0.4951   0.1284  1209    0.5869050 177.3644 -103.7321    0.0001476   0.4253   1.0941   0.7218   1.8768   0.4020   0.4112   0.2368   0.9869  -0.0516  -0.0145   0.0183   0.5799  -5.0202   0.2749
           1.4175.61              RR   0.0445   1.5786  -0.2589  1223    0.5528251 196.5492 -128.7208    0.0001497   0.2827   0.8463  -0.1486   0.0297   0.0650   0.2462   0.1301   0.9582   0.6357  -0.0990   0.1021   0.7544  -8.3728   0.0431
         1.4176.1522              RR   0.2031   0.8701   0.0901  1188    0.3718031 139.6677 -75.0506    0.0000677   0.1995   1.5218   1.8302   2.6501   0.3435   0.2628   0.1145   0.9978  -0.0137  -0.0080   0.0095   0.7019  -4.8760   0.2365
          1.4287.302              RR   0.3648   0.4812   0.0887  1188    0.5888087 186.5893 -114.1968    0.0001486   0.4447   0.9218  -2.4482  -1.3586   0.5215   0.4306   0.2546   0.9811  -0.1225  -0.0153   0.0191   0.6178  -4.8590   0.3547
          1.4287.527              RR   0.2648   0.6246   0.3016  1175    0.5447875 146.4010 -73.2678    0.0001454   0.2928   1.5272  -2.4563  -1.1877   0.4150   0.3241   0.2558   0.9922   0.0208  -0.0128   0.0113   0.6434  -4.4857   0.3090
         1.4288.1275              RR   0.2441   0.4402   0.1698  1169    0.5840499 184.4124 -119.4476    0.0002297   0.2662   0.9033  -2.4095  -4.7672   0.3220   0.3742   0.1768   0.9661  -0.4648  -0.0223   0.0228   0.6190  -5.2184   0.2354
         1.4288.1597              RR   0.1714   0.8258   0.6679  1167    0.6467549 148.5729 -74.1460    0.0002048   0.2328   1.7330  -2.5216  -3.8107   0.2910   0.3025   0.0974   0.9913   0.1087  -0.0195   0.0235   0.7356  -4.6395   0.1831
          1.4288.420              RR   0.1799   0.3683   0.2176  1194    0.5404263 185.0716 -110.8482    0.0001609   0.2702   0.8698   0.5910  -1.6628   0.2557   0.5016   0.2407   0.9457  -0.5638  -0.0278   0.0290   0.6414  -5.5919   0.1914
         1.4289.1239              RR   0.2407   0.4758   0.9604  1147    0.5534243 157.8698 -85.3600    0.0001500   0.3629   1.3594  -2.4812  -4.5276   0.3465   0.4085   0.1333   0.9768  -0.3684  -0.0182   0.0192   0.6148  -5.0569   0.2547
         1.4289.1797              RR   0.3516   0.3898   0.5075  1127    0.5121665 149.4035 -75.9727    0.0001124   0.4333   1.3447   3.7652   4.9276   0.5910   0.4827   0.2502   0.9785  -0.0983  -0.0110   0.0127   0.5630  -4.6561   0.4058
         1.4290.1356              RR   0.1856   0.7652   0.7411  1150    0.6752536 141.4858 -68.3151    0.0001954   0.1863   1.5281   0.6846   2.0473   0.3060   0.4784   0.2375   0.9868  -0.3209  -0.0197   0.0214   0.7207  -4.8658   0.2120
         1.4290.1402              RR   0.2521   0.7442  -0.2294  1161    0.6920735 185.2812 -114.2160    0.0002639   0.3225   0.8215   4.1572   5.4039   0.3870   0.4576   0.2731   0.9911  -0.1221  -0.0239   0.0244   0.7104  -4.8987   0.2534
         1.4292.1741              RR   0.2965   0.7356  -0.1353  1186    0.6846013 161.1241 -89.0125    0.0002299   0.2372   1.2539  -2.3821  -4.2740   0.5170   0.3908   0.1898   0.9900  -0.1907  -0.0153   0.0145   0.6984  -4.5804   0.3304
         1.4292.2419              RR   0.3924   0.4391   0.2923  1084    0.5424485 170.3010 -94.2506    0.0001263   0.4342   1.0088   3.9118   5.0621   0.5510   0.4916   0.2774   0.9824  -0.0598  -0.0143   0.0147   0.5485  -4.4069   0.3914
         1.4293.1469              RR   0.4139   0.3878  -0.2946  1182    0.6112807 196.8925 -132.0377    0.0001830   0.3964   0.5509   0.7648   1.9923   0.6018   0.4573   0.2971   0.9638  -0.2587  -0.0173   0.0237   0.5688  -5.0325   0.4029
         1.4293.1493              RR   0.2638   0.5440   2.2722  1158    0.5137833 129.7597 -61.7231    0.0001295   0.4553   2.0627  -2.3009  -4.5488   0.4517   0.4383   0.2233   0.9575   0.6486  -0.0131   0.0121   0.5887  -5.0539   0.3037
         1.4293.1927              RR   0.1864   0.9473   4.1904  1164    0.3358500 107.9593 -46.7829    0.0000621   0.3308   2.9241   1.1237   1.7737   0.3432   0.0625   0.1180   0.9331   0.8822  -0.0083   0.0108   0.7652  -4.5493   0.2107
         1.4294.1825              RR   0.3105   0.5043  -0.0031  1183    0.3798439 150.8705 -78.5633    0.0000618   0.3854   1.1829   0.4173   1.3913   0.5210   0.4905   0.3110   0.9851  -0.2226  -0.0080   0.0073   0.5846  -4.4099   0.3785
         1.4294.1931              RR   0.1842   0.5378   1.0366  1201    0.4946136 151.0200 -78.3452    0.0001048   0.1707   1.3547   0.4840   1.3823   0.3080   0.3994   0.2863   0.9731  -0.4857  -0.0166   0.0151   0.7136  -5.0039   0.2127
         1.4294.2088              RR   0.3851   0.5615   0.8218  1195    0.5525633 182.2960 -105.6558    0.0001121   0.4767   1.1724   0.7106  -1.5102   0.5770   0.3984   0.2338   0.9863   0.0917  -0.0109   0.0119   0.5921  -4.5623   0.3944
         1.4294.2198              RR   0.3816   0.5451   0.1065  1175    0.5217849 172.7794 -97.2016    0.0001166   0.4933   1.2938   3.7467   4.9221   0.5850   0.4010   0.2309   0.9863   0.0392  -0.0097   0.0104   0.5865  -4.3792   0.3847
         1.4294.2352              RR   0.1393   0.8947   4.5860  1164    0.2873708  90.6174 -37.3500    0.0000404   0.2210   2.8470  -3.3497  -3.2721   0.2700   0.1383   0.0649   0.9326   0.2252  -0.0099   0.0083   0.7533  -4.4801   0.1770
         1.4295.1911              RR   0.2693   0.7672  -0.0682  1187    0.3192833 181.3587 -118.7306    0.0000499   0.3225   1.2312   1.2376   3.5491   0.4395   0.1270   0.0185   0.9810   0.2441  -0.0087   0.0089   0.7159  -4.9305   0.2504
          1.4295.828              RR   0.3161   0.4404  -0.0154  1200    0.5722272 177.0365 -111.8741    0.0001403   0.4337   0.8691  -2.3149  -4.5237   0.4685   0.4618   0.2300   0.9769  -0.0885  -0.0189   0.0161   0.5657  -5.1600   0.3253
         1.4296.1789              RR   0.3334   0.4190  -0.0818  1215    0.5501814 188.8066 -118.2211    0.0001297   0.4312   0.8444   0.5767   1.5663   0.4610   0.4625   0.2878   0.9734  -0.1734  -0.0175   0.0157   0.5836  -4.9537   0.3305
         1.4296.1885              RR   0.3352   0.4202  -0.4724   746    0.5391971 145.0464 -73.8919    0.0001246   0.4333   0.8317   0.6793  -1.5723   0.4977   0.3667   0.2434   0.9663  -0.3819  -0.0222   0.0236   0.5998  -4.8953   0.3390
          1.4296.986              RR   0.1006   2.6094   1.2695  1188    0.5942055 144.5625 -73.9208    0.0001513   0.2558   1.3158   3.0210   3.1158   0.1322   0.6595   0.4339   0.9103   0.8554  -0.0414   0.0409   0.6566  -5.8826   0.1097
         1.4297.1121              RR   0.2296   0.5021   0.1878  1209    0.5835507 160.3799 -88.7554    0.0001459   0.3145   1.2598   0.7042   1.7608   0.3850   0.4564   0.1915   0.9811  -0.0592  -0.0179   0.0204   0.6277  -5.0386   0.2542
         1.4297.1810              RR   0.4028   0.4177  -0.0727  1211    0.5036714 182.9314 -111.4263    0.0001087   0.5119   0.8976   3.8684   4.6845   0.6105   0.4353   0.2365   0.9782  -0.1526  -0.0118   0.0112   0.5478  -4.8741   0.4227
         1.4297.1944              RR   0.2404   0.8985  -0.2308  1210    0.3004787 185.8556 -112.8972    0.0000332   0.3321   1.4011   1.8592   1.2237   0.3967   0.1607   0.0450   0.9863   0.2711  -0.0077   0.0089   0.7331  -4.7819   0.2263
          1.4298.989              RR   0.2647   0.6728   0.0601  1114    0.6033873 143.4662 -76.3913    0.0002019   0.2959   1.3962   0.8656   2.0779   0.4285   0.4741   0.2201   0.9957   0.0143  -0.0158   0.0148   0.6606  -4.5491   0.2881
         1.4409.1401              RR   0.1965   0.9778   1.6367  1165    0.3521549 167.2646 -92.9718    0.0000535   0.2800   1.7973   1.4868   2.6383   0.3010   0.1371   0.0186   0.9724   0.3199  -0.0110   0.0126   0.7493  -4.6830   0.1793
         1.4410.1672              RR   0.3987   0.3446  -0.2213  1204    0.4780281 194.2181 -131.9494    0.0001119   0.4820   0.7377   3.8621   4.7090   0.5340   0.3978   0.2406   0.9606  -0.3464  -0.0125   0.0141   0.5375  -4.8635   0.3966
         1.4410.2101              RR   0.1310   0.4863   1.2400  1218    0.5324630 103.1203 -43.3922    0.0001389   0.1567   2.0214  -2.2629  -4.1217   0.2465   0.3929   0.2733   0.9592  -0.3940  -0.0136   0.0152   0.6895  -4.6048   0.1920
         1.4410.2232              RR   0.2897   0.5298   0.2934  1225    0.5324649 171.0503 -95.2042    0.0001215   0.2730   1.0706   0.7727   1.7049   0.4340   0.4107   0.2567   0.9872  -0.1321  -0.0117   0.0124   0.6076  -4.4419   0.3239
          1.4410.876              RR   0.1924   0.7054  -0.0602  1184    0.6855654 185.2804 -120.3469    0.0002027   0.2721   1.0598   4.1331   5.3638   0.2977   0.3818   0.1824   0.9879  -0.0662  -0.0349   0.0280   0.7362  -5.0090   0.1796
         1.4411.1898              RR   0.2479   0.6249   0.1688  1180    0.5694746 158.7852 -82.4019    0.0001588   0.2595   1.4428   0.4594   1.5993   0.3943   0.3892   0.1293   0.9927  -0.1120  -0.0135   0.0140   0.6249  -4.6079   0.2700
         1.4412.1128              RR   0.2269   1.0887  -0.2417  1213    0.4085293 210.9422 -151.7307    0.0000817   0.3169   0.9969  -0.8887  -2.0532   0.3400   0.0899   0.0570   0.9799   0.2657  -0.0177   0.0161   0.7949  -5.1308   0.1864
         1.4412.1429              RR   0.2539   0.5581  -0.2473  1196    0.5729497 164.7387 -94.4479    0.0001607   0.1910   0.9748   0.6693  -1.4462   0.4113   0.4783   0.2829   0.9796  -0.3353  -0.0150   0.0189   0.6474  -4.8592   0.2845
         1.4412.1944              RR   0.2533   0.5959   0.4305  1181    0.6426231 170.9489 -96.9943    0.0002279   0.3090   1.3144  -2.2412  -4.1938   0.3790   0.4324   0.2332   0.9885   0.1167  -0.0183   0.0206   0.6729  -4.7452   0.2509
         1.4413.1808              RR   0.3334   0.3811  -0.1252  1116    0.5298675 183.2415 -107.8487    0.0001377   0.4098   0.8941   3.7606   4.6233   0.4800   0.4146   0.2543   0.9697  -0.2431  -0.0155   0.0231   0.5790  -4.8387   0.3291
          1.4413.707              RR   0.0939   1.0462   1.3736  1140    0.4583919  97.6868 -42.6996    0.0001158   0.3997   2.3431  -2.5953  -5.3279   0.1700   0.3528   0.1856   0.9717   0.6738  -0.0162   0.0189   0.7282  -5.6852   0.1266
         1.4415.1432              RR   0.1914   0.5081   1.8130  1154    0.5121023 157.3936 -83.3200    0.0001124   0.3104   1.4239   0.6028   4.5921   0.2740   0.3962   0.2989   0.9669   0.1382  -0.0206   0.0177   0.6226  -4.9969   0.2028
         1.4415.1523              RR   0.2247   1.1159  -0.3209  1194    0.3249739 191.9068 -125.1160    0.0000517   0.2229   1.2855  -2.0977  -0.6166   0.3598   0.1225   0.0632   0.9878   0.0251  -0.0122   0.0111   0.7940  -5.0062   0.2061
          1.4415.773              RR   0.2088   0.7685   0.1325  1201    0.7140335 199.4587 -130.4233    0.0002497   0.2084   0.8502  -2.0024  -0.8299   0.3120   0.4588   0.2141   0.9880   0.0956  -0.0404   0.0384   0.7187  -5.2098   0.1925
         1.4416.1186              RR   0.1966   0.4495   0.2227  1203    0.5069851 167.2297 -94.2540    0.0001259   0.2048   1.0747  -2.5235  -4.7421   0.2675   0.4336   0.2893   0.9602  -0.4579  -0.0237   0.0185   0.6053  -5.1881   0.2103
         1.4416.1541              RR   0.3231   0.4091   1.3283  1149    0.5526755 178.8521 -104.9882    0.0001309   0.4240   1.0558   3.6588   4.7809   0.4350   0.3922   0.2844   0.9647   0.0819  -0.0209   0.0157   0.5848  -4.9089   0.3127
         1.4416.1885              RR   0.1579   0.9669   1.7839  1181    0.2908715 122.0299 -57.3629    0.0000414   0.3355   2.4659  -2.2263  -5.7386   0.2860   0.1042   0.0597   0.9748   0.3136  -0.0077   0.0078   0.7169  -4.6255   0.1847
         1.4416.2080              RR   0.1518   0.9219   0.9985  1179    0.2762443 120.4498 -55.3394    0.0000374   0.1972   1.9340  -1.5305  -3.6941   0.2950   0.1519   0.0654   0.9893  -0.1616  -0.0074   0.0098   0.6920  -4.6215   0.1940
         1.4417.1511              RR   0.2789   0.5214  -0.4754  1204    0.6310679 191.8477 -124.7938    0.0001950   0.2305   0.7466   0.8928  -1.3087   0.4052   0.4225   0.2283   0.9768  -0.3550  -0.0190   0.0208   0.6270  -5.1149   0.2783
         1.4417.1687              RR   0.2191   0.8957   1.0133  1155    0.6134225 139.4720 -67.4469    0.0001623   0.2850   1.9696  -2.1978  -4.0577   0.3650   0.4034   0.1914   0.9882   0.0904  -0.0186   0.0182   0.7151  -4.4733   0.2316
         1.4417.1711              RR   0.3185   0.5733  -0.3218  1217    0.5604105 183.7118 -111.8614    0.0001346   0.3496   0.9538   0.8070   1.6993   0.4770   0.4268   0.1963   0.9884  -0.1639  -0.0152   0.0115   0.6416  -4.7895   0.3235
         1.4417.2177              RR   0.3964   0.5054  -0.3046  1213    0.4633320 191.7526 -122.7727    0.0000920   0.4292   0.9021  -2.3963  -4.4689   0.5860   0.4022   0.1655   0.9788  -0.2256  -0.0094   0.0087   0.5766  -4.7566   0.3960
         1.4418.1899              RR   0.3923   0.4521   0.2438  1188    0.5279565 179.8429 -105.7474    0.0001194   0.4964   1.0667   0.6598  -1.5111   0.5533   0.4163   0.3054   0.9826  -0.0105  -0.0122   0.0127   0.5585  -4.6916   0.3939
         1.4418.1975              RR   0.5253   0.3822  -0.1912  1189    0.5201200 197.6113 -130.6867    0.0001325   0.5881   0.7638   0.6575   1.5364   0.7270   0.3740   0.2298   0.9714  -0.1921  -0.0117   0.0120   0.5173  -5.0249   0.5132
         1.4418.1986              RR   0.2241   0.8072   0.9449  1142    0.6114809 140.5524 -69.1835    0.0001613   0.2405   1.7758   0.8219   2.2522   0.3987   0.3681   0.2252   0.9891  -0.1131  -0.0172   0.0143   0.6820  -4.9124   0.2497
         1.4418.1998              RR   0.1007   2.1291   1.5927  1175    0.6300452  93.9656 -41.2338    0.0002202   0.2139   2.0893   3.0777   6.1640   0.1630   0.7216   0.3551   0.9275   0.7189  -0.0263   0.0302   0.6638  -5.0612   0.1361
          1.4419.807              RR   0.2167   0.7336   1.0462  1151    0.6229829 150.0436 -75.4119    0.0001674   0.2639   1.4572  -2.3485  -4.1580   0.3285   0.5413   0.2147   0.9873  -0.0288  -0.0190   0.0171   0.7290  -4.8288   0.2339
          1.4529.267              RR   0.1586   1.2204   1.9423  1181    0.4068358 151.3394 -81.1737    0.0001115   0.2577   1.8580  -2.6139  -4.9526   0.2570   0.0918   0.1178   0.9667   0.6541  -0.0167   0.0166   0.8059  -5.2442   0.1595
         1.4530.1313              RR   0.2641   0.6611   0.1087  1139    0.5514815 173.2113 -97.9032    0.0001489   0.3388   1.0243   4.0525   5.4013   0.4300   0.4948   0.2745   0.9880   0.1026  -0.0163   0.0180   0.6815  -4.6461   0.2694
          1.4530.693              RR   0.3425   0.5461  -0.3928  1148    0.6712032 190.9565 -122.5158    0.0001930   0.3538   0.6447   1.0328   2.0447   0.4725   0.4496   0.2624   0.9785  -0.2933  -0.0230   0.0211   0.5996  -5.0028   0.3331
         1.4533.1080              RR   0.3881   0.3812  -0.7117   389    0.4813720  94.5045 -40.6104    0.0000998   0.3736   0.6135   0.6261   1.7460   0.5700   0.3744   0.1923   0.9307  -0.5619  -0.0364   0.0480   0.6131  -4.9678   0.3843
          1.4533.950              RR   0.0715   0.6930   0.6136  1205    0.5734323 130.4502 -64.6323    0.0002214   0.1567   1.8196   0.4492   1.9007   0.1320   0.2641   0.0998   0.9867  -0.2378  -0.0368   0.0312   0.7450  -5.7565   0.0884
         1.4534.1593              RR   0.3871   0.3212  -0.1447  1210    0.5050729 189.9385 -117.8854    0.0001093   0.4971   0.6749  -2.6002  -1.6026   0.5200   0.4562   0.2714   0.9586  -0.4550  -0.0152   0.0131   0.5194  -4.8926   0.4101
         1.4534.1677              RR   0.1968   1.1293   0.1089  1178    0.2879797 176.7962 -103.7365    0.0000406   0.1755   1.4633   1.8779   0.0715   0.3260   0.1092   0.0310   0.9889   0.0945  -0.0094   0.0103   0.7636  -4.9819   0.1854
         1.4534.1817              RR   0.2479   0.7492   0.5567  1167    0.6334659 168.4962 -92.6469    0.0001720   0.2670   1.4725  -2.2565  -3.9328   0.3995   0.4353   0.1816   0.9924   0.0542  -0.0166   0.0185   0.6753  -4.5810   0.2495
         1.4536.1115              RR   0.2533   0.5468  -0.2036  1213    0.6124264 185.1916 -111.8254    0.0001607   0.4216   0.9109  -2.4548  -1.2309   0.3780   0.4629   0.2795   0.9879  -0.1482  -0.0214   0.0222   0.6058  -5.0201   0.2541
         1.4536.1136              RR   0.2576   0.4937  -0.0407  1165    0.4845500 179.0812 -111.3783    0.0001006   0.2218   0.9206  -2.6075  -1.5476   0.3860   0.4101   0.1900   0.9731  -0.3870  -0.0141   0.0158   0.6152  -5.1400   0.2688
         1.4536.1240              RR   0.2569   0.4399  -0.1088  1192    0.5892335 176.4719 -111.9527    0.0001488   0.2695   0.9725  -2.5531  -1.5291   0.3785   0.4500   0.1877   0.9690  -0.3671  -0.0182   0.0223   0.6076  -5.0794   0.2663
         1.4536.1515              RR   0.4082   0.2995  -0.1619  1163    0.4863676 190.2149 -121.1143    0.0001014   0.4292   0.6882  -2.4988  -4.8935   0.5440   0.3822   0.2450   0.9504  -0.4365  -0.0142   0.0117   0.5193  -4.9808   0.4210
         1.4536.1633              RR   0.2515   0.7790  -0.0743  1207    0.6241723 160.4332 -86.6930    0.0001908   0.2298   1.4289   0.8514  -0.9525   0.4025   0.4562   0.2940   0.9970   0.0927  -0.0162   0.0158   0.6604  -4.9148   0.2685
         1.4536.1720              RR   0.4942   0.5378   0.0040  1176    0.4738667 172.7844 -96.6485    0.0000962   0.5518   1.3211   0.6631   1.6033   0.7345   0.4008   0.2330   0.9894   0.1512  -0.0075   0.0059   0.5549  -4.1313   0.4898
          1.4536.538              RR   0.0357   1.7601   4.4164  1230    1.7405803  46.8178 -16.1244    0.0014836   0.1875   2.6187   0.8076   1.1409   0.0835   0.0832   0.2116   0.9074   0.8456  -0.1314   0.1164   0.6200  -6.0638   0.0749
         1.4537.1193              RR   0.1554   0.8026   0.9596  1163    0.6313606 138.2699 -66.1003    0.0001464   0.3081   1.8414   0.8676  -1.0340   0.2670   0.4149   0.2890   0.9812   0.3794  -0.0234   0.0253   0.6946  -4.9472   0.1757
         1.4537.1521              RR   0.3943   0.5306  -0.3715  1194    0.5396408 170.2852 -96.3934    0.0001248   0.3935   0.9591  -2.3295  -4.3252   0.6147   0.4586   0.2613   0.9873  -0.2324  -0.0093   0.0101   0.5877  -4.5520   0.4310
         1.4537.1578              RR   0.2411   1.0882  -0.0834  1170    0.3158756 183.3806 -106.5617    0.0000428   0.3214   1.3968  -1.8732  -6.1592   0.3950   0.1298   0.0497   0.9883   0.1597  -0.0081   0.0095   0.7565  -4.8496   0.2280
         1.4537.1949              RR   0.3862   0.4492  -0.4449  1166    0.6006282 195.1567 -126.5347    0.0001546   0.4433   0.6447   0.8351   1.8956   0.5585   0.4549   0.2792   0.9680  -0.3358  -0.0193   0.0227   0.5824  -4.9484   0.3798
         1.4537.1950              RR   0.2752   0.5644  -0.1449  1158    0.5596790 173.6168 -101.5702    0.0001342   0.3123   0.9388  -2.5222  -4.5879   0.4145   0.3920   0.2519   0.9836  -0.3172  -0.0171   0.0138   0.6430  -4.7334   0.2924
         1.4538.1692              RR   0.4277   0.4360  -0.0407  1224    0.5321527 192.0690 -116.7137    0.0001387   0.5151   0.8197   0.6601   1.5880   0.5680   0.4035   0.2854   0.9789  -0.2080  -0.0126   0.0116   0.5293  -4.7213   0.4262
          1.4538.317              RR   0.0689   0.6076   0.6302  1222    0.4168900 142.6662 -71.3153    0.0000745   0.3078   1.5840  -2.3952  -1.5886   0.1040   0.3992   0.2152   0.9845  -0.2149  -0.0372   0.0295   0.5751  -6.6106   0.0849
          1.4540.934              RR   0.2831   0.3995  -0.1558  1067    0.5219971 181.2039 -110.3955    0.0001168   0.3504   0.6676  -2.6671  -1.6170   0.3985   0.4627   0.2630   0.9530  -0.5449  -0.0224   0.0192   0.6160  -5.1847   0.3017
         1.4651.2291              RR   0.4759   0.6729   0.1806  1041    0.5049534 107.1088 -48.7077    0.0001093   0.5722   1.9763   4.0063   4.7825   0.8900   0.3907   0.2837   0.9901   0.3322  -0.0061   0.0045   0.5689  -3.6935   0.5746
         1.4652.1639              RR   0.4133   0.3936  -0.1905  1200    0.5551168 191.3650 -122.0673    0.0001509   0.4764   0.6976   0.7582   1.9790   0.5495   0.4535   0.2619   0.9734  -0.2949  -0.0144   0.0150   0.5239  -4.9737   0.4068
         1.4653.1029              RR   0.2945   0.6341  -0.3890  1192    0.6969747 188.5292 -118.7244    0.0002082   0.2835   0.8958  -2.3212  -1.1254   0.4615   0.4127   0.2249   0.9884  -0.0714  -0.0207   0.0197   0.6498  -5.0097   0.2899
         1.4653.1397              RR   0.1464   0.7711   1.1702  1176    0.6558445 151.1815 -77.9001    0.0002106   0.2309   1.7393   0.7978   1.9529   0.2505   0.3284   0.1442   0.9852   0.0441  -0.0265   0.0260   0.7273  -4.8715   0.1562
         1.4653.1431              RR   0.1717   0.8927   1.2515  1135    0.6575868 130.2581 -60.0866    0.0002382   0.2439   1.8415   4.0605   5.2598   0.3090   0.4752   0.2467   0.9846   0.2534  -0.0181   0.0197   0.7803  -4.7971   0.2049
         1.4654.1919              RR   0.2006   1.0981   1.0052  1186    0.3362509 135.5165 -66.0385    0.0000623   0.2997   2.1412  -1.3812  -1.4037   0.3600   0.0610   0.0745   0.9792   0.4376  -0.0113   0.0086   0.7547  -4.7121   0.2161
          1.4654.583              RR   0.2003   0.4937  -0.2321  1175    0.5506636 186.7790 -115.8106    0.0001299   0.2292   0.9032   0.7115   1.6673   0.3045   0.3896   0.2332   0.9706  -0.3982  -0.0217   0.0248   0.6547  -5.2559   0.2061
         1.4655.1485              RR   0.1655   1.0199   0.4518  1017    0.3749146 107.4477 -50.2010    0.0000693   0.2546   1.8888  -0.6365  -0.9104   0.3360   0.0824   0.0056   0.9909  -0.1163  -0.0116   0.0098   0.7502  -5.0948   0.2129
         1.4655.2021              RR   0.2031   0.6890   0.5785  1110    0.3513352 114.5538 -53.7277    0.0000529   0.2389   1.7381  -1.3286   0.6030   0.3690   0.1471   0.0676   0.9901   0.1919  -0.0082   0.0084   0.6303  -4.6220   0.2598
         1.4656.1000              RR   0.3159   0.4804  -0.5735  1152    0.6598710 196.0247 -128.9836    0.0002132   0.3704   0.6989  -2.4026  -4.5788   0.4835   0.3645   0.2512   0.9649  -0.2980  -0.0235   0.0272   0.6052  -5.1021   0.3154
         1.4656.1248              RR   0.1492   0.6949   0.5226  1117    0.6811661 108.6879 -47.6937    0.0001988   0.1460   1.9200  -2.5609  -4.5871   0.2850   0.4752   0.2758   0.9904  -0.1734  -0.0203   0.0200   0.7432  -4.4346   0.1955
         1.4656.2040              RR   0.3078   0.6819   0.0583  1105    0.6811661 127.1018 -58.9940    0.0001704   0.3146   1.5808  -2.5940  -4.6539   0.5860   0.4566   0.2643   0.9957  -0.0496  -0.0114   0.0129   0.6974  -3.8863   0.3876
          1.4656.769              RR   0.1945   0.6434   0.0085   994    0.6644045 160.9352 -90.4464    0.0001895   0.3040   1.0726  -2.0910  -4.1356   0.2985   0.3971   0.2252   0.9893  -0.0673  -0.0322   0.0393   0.6821  -5.2229   0.1955
         1.4657.1497              RR   0.2506   0.6200  -0.0179  1136    0.6175192 166.2158 -90.5568    0.0001634   0.3937   1.1923  -2.2988  -0.9798   0.3972   0.4244   0.2621   0.9925   0.0837  -0.0175   0.0183   0.6543  -4.6196   0.2550
         1.4657.1580              RR   0.3369   0.4934  -0.2286  1164    0.5642428 193.7685 -120.0268    0.0001364   0.3782   0.7988   0.7321   1.7124   0.4845   0.4124   0.1736   0.9790  -0.2298  -0.0163   0.0167   0.5809  -4.8498   0.3348
         1.4657.1623              RR   0.4634   0.3915  -0.0856  1158    0.4602515 193.1826 -121.6572    0.0000908   0.4988   0.6974   0.5945   1.5450   0.6348   0.3781   0.2802   0.9697  -0.2739  -0.0099   0.0120   0.5298  -4.8123   0.4671
         1.4657.1714              RR   0.2267   0.6385   0.3907  1172    0.6133439 168.0851 -91.4848    0.0001382   0.2863   1.1606   0.9691   2.3022   0.3573   0.4849   0.2884   0.9909   0.0370  -0.0199   0.0237   0.6652  -4.6164   0.2303
          1.4657.484              RR   0.0889   0.5941   0.5514  1216    0.5402457 175.0365 -100.6508    0.0001251   0.2049   1.0809   0.5975   1.6185   0.1273   0.4290   0.2564   0.9694  -0.6252  -0.0436   0.0442   0.6981  -6.0979   0.0935
         1.4658.1312              RR   0.2234   0.6432  -0.0576  1158    0.6084123 160.5849 -89.5067    0.0001586   0.2277   1.1745   0.8104   2.1176   0.3737   0.4247   0.2205   0.9828  -0.3153  -0.0199   0.0176   0.6978  -5.0136   0.2452
         1.4658.1408              RR   0.2441   0.6059   0.7350  1127    0.5710651 150.3651 -79.8911    0.0001397   0.4049   1.3467   0.5848  -1.3776   0.3925   0.4205   0.2206   0.9825   0.1376  -0.0163   0.0148   0.6371  -4.8768   0.2616
         1.4658.1443              RR   0.0695   1.4005   1.1579  1209    0.4030834  78.2797 -31.2134    0.0000696   0.1586   2.2905  -0.0289  -0.2520   0.1340   0.6506   0.3371   0.9795   0.0970  -0.0181   0.0171   0.6807  -5.2277   0.1091
